"""WTO 판정에서 일본이 패소했다는 말은 맞지 않다""" "광고 스가 장관은 상소기구가 일본산 식품은 과학적으로 안전하고 한국의 안전기준을 달성했다는 1심의 판단을 취소한 것은 아니다며 이에 따라 일본이 패소했다는 말은 맞지 않다고 주장하기도 했다." 0.752328565013293
"김상조 공정거래위원장 후보자의 두 차례 위장전입 의혹, 사실은?" "신상순 선임기자문재인 정부에서 재벌개혁을 담당하게 될 김상조 공정거래위원장 후보자가 과거 실제 거주지가 아닌 곳에 주소를 옮긴 사실이 확인됐다." 0.6373082399368286
"불법촬영에 대한 수사와 처벌과정에 남녀 성별 사이에 차별이 있다" "<정혜승 뉴미디어 비서관> 동일범죄동일처벌 관련 최근 고등학교 여학생 기숙사를 불법 촬영한 영상이 인터넷에 유포됐는데, 여론은 물론 당국의 관심을 덜 받는게 아니냐는 의견들도 있었습니다." 0.698688805103302
"""화상벌레, 동남아에서 유입된 외래종이다""" "최근 전국에서 피해 사례가 잇따르고 있는 화상벌레는 베트남 등 동남아시아에서 유입된 외래종이다." 0.7876325249671936
"5·18 유공자, '참전 용사'보다 혜택 많다?" "국내외 애국 국민들의 소중한 구독료 후원은 애국 방송 및 신문 사업 발전에 쓰여집니다." 0.3475649012200523
"삭제된 모바일 게임 게스트 계정, 복구될까?" "하지만 게스트 계정은 임시 계정인 만큼 캐릭터 등 게임 정보가 이용자 스마트폰에 저장돼 앱 삭제 시 해당 정보 역시 함께 소실된다는 문제점이 있다." 0.7681963443756104
"""한미정상간 통화내용을 유출해 고발된 강효상 의원은 면책특권을 적용 받을 수 있다""" "형법은 누설 목적으로 외교상 기밀을 탐지 또는 수집한 경우도 처벌하며, 강 의원도 공개할 목적으로 외교관 K 씨에게 한미정상의 통화 내용을 요청했다면 처벌을 받을 수 있습니다." 0.8516739190971618
"""김미화 남북철도추진위원장은 문재인 정부의 화이트리스트다""" "당신 옆집으로 조두순이 이사 왔습니다 만삭 며느리 대신 임산부석 앉은 시어머니 기사 모아보기 세계일보 기사제공 신문 세계일보 신문게재기사만 인쇄 스크랩 정치 속보 기사목록 전체보기 단식 7일째, 업무보는 손학규포토 해묵은 카풀서비스 갈등…법안은 잠자고 정부는 무기력동영상기사 이언주 김제동 연봉 7억· 김미화 남북철도위원장, 이게 화이트리스트포토 [사진]예산안·안전사고 논의 고위당정청 개최 포토 남북, 오늘 시범철수 GP 상호검증…정전후 65년만에 첫 GP 상호방문 포토 가장 많이 본 뉴스 정치 경제 사회 생활/문화 세계 IT/과학 정치 1 트럼프 韓 의료장비 지원 요청…문대통령 여유분 최대 지원(종합) 2 트럼프, 문대통령에 코로나 의료장비 보내달라 3 트럼프 한국 의료장비 지원해달라…文대통령 최대 지원(종합) 4 트럼프 의료장비 보내달라 SOS에 文 최대한 지원하겠다" 0.513357821218583
"""일본 강제징용의 불법 행위는 배상한 적 없다.""" "가입하기Facebook에서 조국 페이지의 콘텐츠 더 보기로그인또는새 계정 만들기Facebook에서 조국 페이지의 콘텐츠 더 보기로그인계정을 잊으셨나요?" 0.3432157635688782
"""헌정 사상 초유의 사법부 수장 공백""" "그 전에 새로운 대법원장 선임 절차가 끝나지 않으면 사법부 수장 공백사태라는 헌정 사상 초유의 사태가 벌어집니다." 0.35224005579948425
"이건희 차명계좌에 과징금 못 매긴다는 정부, 사실인가" "최 위원장은 “애초 혁신위 권고안을 충실히 이행하겠다고 밝혔고 지금도 그런 생각엔 변함이 없지만 사실 혁신위 권고안이 이 정도로 나올 지 몰랐다”며 “혁신위 권고안을 충실히 따르되 실현 가능성 등을 충분히 감안해 신중히 추진해 나갈 것”이라고 말했다." 0.6451739531578861
"""스마트폰 사용으로 젊은이들 머리에 뿔이 자라고 있다""" "스마트폰을 많이 쓰는 젊은 층의 뒤통수 뼈가 뿔 모양으로 튀어나오는 현상이 나타난다는 연구 결과가 나왔습니다." 0.7110786290364458
"""근로시간 단축을 지키지 않는다고 처벌하는 나라는 세계적으로 없다""" "그러면서 “이건 세계적으로 없다”며 “노사 간 합의해서 근로시간을 정해 권장하고 유도하는 건 가능할 수 있지만, 안 지켰다고 처벌을 해버린다”고 비판했다." 0.8028559684753418
"“우리 국가채무비율은 OECD 평균에 비해 낮아..재정 건전성 면에서 최상위 수준”" "OECD(경제협력개발기구) 평균 110%에 비해 비교할 수 없을 만큼 낮은 수준이고 재정 건전성 면에서 최상위 수준입니다." 0.8247367739677429
"여름엔 긴팔 셔츠보다 반팔이 더 시원할까?" "쿨맵시복장 착용에 의한 감축잠재량 ... 85 2. 온(溫)맵시복장 착용 ... 87 가." 0.4832799929695823
"""제주 삼나무는 일본에서 온 것으로 제주 자연 생태계를 훼손하고 꽃가루 알레르기의 원인이다""" "자유로운 만큼 더욱 더 예절을 지켜주시기 바랍니다." 0.45133355259895325
"""2019년 1월 15일, 내가 입당할 때 당 지지율이 8%였다""" "우리나라 가장 어려울 때 그때 여러분들이 땀 흘려서 하루하루 한해한해 우리나라를 세워서 정말 세계가 부러워하는 이런 선진국 만든 것 아닌가." 4.2187195370401404e-05
"""4년4개월동안 경남지사 하면서 화재 인명사고 한 건도 없었다""" "[밀양참사]홍준표 경남지사 시절, 화재 인명사고 한 건도 없었다" 0.8048489093780518
"서울시 청년수당은 근거 없다?" "삼성전자, 2주만에 외국인 순매수 9 감봉·휴직·급전·방어…대기업들, 코로나19 비상경영 돌입 10 개미들 주가 뛰자 팔자…순매도 1위는 삼성전자 가장 많이 본 뉴스더보기 사회 1 이재명, 재난기본소득 카드 빼들어…1인당 10만원씩 지급하는 게 얼마나 실효성 있냐고요?" 0.4415256746881701
"신종 코로나, 일반 대기를 통해 전염되는 '공기감염병'이다?" "최적의 환경을 위해 브라우저를 업데이트하세요." 0.5329513928850027
"""글로벌 경기는 순항, 우리 경제는 하강 국면""" "한국어English (US)Tiếng ViệtBahasa IndonesiaภาษาไทยEspañol中文(简体)日本語Português (Brasil)Français (France)Deutsch가입하기로그인MessengerFacebook Lite Watch 사람페이지페이지 카테고리장소게임위치Marketplace그룹Instagram지역기부 캠페인서비스회사소개광고 만들기페이지 만들기개발자채용 정보개인정보처리방침쿠키AdChoices이용 약관고객 센터설정활동 로그 Facebook © 2020" 0.27998101711273193
"""청와대 하루 평균 업무추진비, 이명박 768만원, 박근혜 814만원, 문재인 55만원""" "트위터의 🎗文派_히어로즈 님: 청와대 업무추진비/일 이명박 768 만원 박근혜 814 만원 문재인 55 만원 이런 건 절대 보도안하는 기레기들. 브라우저에서 JavaScript가 비활성화된 것을 발견했습니다." 0.5956820249557495
"경남도지사 사퇴시한 직전에 그만두면 보궐선거 없다는 주장. 사실성과 당위성을 종합 검증." "이 경우 5월9일에 경남도지사 보궐선거를 하지 못합니다." 0.691845178604126
"""개인정보 보호법에 따라 (청와대 출입기록) 제공이 어렵다""" "앞서 곽상도 자유한국당 의원은 전날 보도자료를 통해 청와대에 드루킹으로 알려진 김씨의 출입기록을 요청했지만, 청와대가 개인정보보호법을 근거로 자료 제출을 거부했다고 밝혔다." 0.617404580116272
"“최근 몇 년 동안 (중국의) 경제, 인구, 자동차 및 에너지 사용은 증가하고 있지만, 오염 물질 농도는 감소하고 있다.”" "리 쿤셩 베이징 생태환경국 처장은 최근 몇 년 동안 경제, 인구, 자동차 및 에너지가 증가하고 있지만 다양한 오염 물질 농도가 감소하고 있다고 강조했다." 0.9165066800383146
"“출퇴근시간은 24시간에 걸쳐 폭넓게 분포”" "이들 서비스는 모바일 앱 ‘카카오T를 통해 이뤄진다.카카오모빌리티는 ‘카카오T에 이들 서비스에 더해 카풀을 추가하기로 하고 지난 16일부터 이 카풀에서 활동할 크루(운전자)를 사전모집하고 있다.‘카카오T를 통해 방향이 비슷하거나 목적지가 같은 이용자들이 함께 이동할 수 있도록 운전자와 탑승자를 연결해주는 카풀서비스에 나서겠다는 것이다. 기존에도 카풀은 있었지만 지금까지는 직장동료나 동호회 등에서 소규모로 이뤄졌다. 카카오 카풀은 대기업이 나서 첨단 IT시스템을 갖추고 운전자와 탑승자를 연결해주는 사업에 본격 나선다는 점에서 다르다.카카오 카풀에서는 자가용을 가진 사람이면 누구나 본인인증을 통해 운전자로 등록할 수 있다.택시업계는 이것은 법으로 금지한 자가용 영업행위의 길을 열어주는 것으로 이것을 방치하면 택시업계의 붕괴로 이어지게 될 것이라고 크게 우려하고 있다. 카카오의 카풀 서비스에 반대하는 전국 택시산업 종사자들이 18일 오후 서울 광화문광장에서 택시 생존권 사수 결의대회를 갖고 구호를 외치고 있다. (사진=황진환 기자)택시업계가 하루동안 생업을 포기하고 서울 광화문에 모여 ‘택시 생존권 사수 결의대회’를 연 이유이다. 카카오측이 카풀사업에 나서더라도 불법은 아니다.법에서는 자가용의 유상운송을 금지하고 있지만 예외로 출퇴근 시간대 카풀은 허용하고 있다.카카오측도 출퇴근 시간대에 카풀 서비스를 제공하겠다고 한다.카카오측은 더 나아가 카카오택시 이용 자체 분석결과를 토대로 카풀 서비스가 출퇴근 시간대에 택시를 잡기 힘든 수급 불균형 해소를 위한 것이라는 명분론도 내세우고 있다.카카오측 관계자는 “택시산업을 망가뜨리고 카풀 서비스를 활성화할 생각은 없다”고 분명히 했다.문제는 카풀이 가능한 출퇴근 시간이 어느 시간대인지 법에 명시되지 않았다는 점이다.더욱이 시차출퇴근제와 같은 유연근무제의 확산으로 출퇴근 시간대의 폭은 크게 넓어질 수 있다.그렇게 되면 택시업계는 영업에 큰 타격을 받을 수밖에 없다.택시업계로서는 파업을 불사하며 들고 나설만한 이유가 있는 셈이다.카카오측은 이미 카카오택시를 운영하면서 택시업계를 누구보다도 깊이 이해하고 있다고 자부하고 있다.택시업계와의 관계도 우호적인 편이었는데 어느 날 갑자기 적대적으로 변했다.양측의 갈등은 어찌보면 불가피한 것일 수도 있다. 모바일앱을 통해 운전자와 탑승자를 연결하는 것은 택시 수급 불균형 해소를 위한 것이라지만 결국에는 기존 택시업계의 이해관계를 해칠 수밖에 없다.17일 서울 강서구 김포공항 국제선 승차장에 택시들이 줄지어 서있다. 서울 택시업계는 카카오 카풀 서비스 도입에 반대하며 오는 18일 파업을 예고했다. (사진=이한형 기자)카풀이 활성화되면서 택시가 설 자리는 줄어들 수밖에 없다.카카오 카풀은 IT 차량 공유서비스를 통해 이용자 편의를 증진시키는 혁신이다.양측의 갈등은 혁신과 생존권의 대립으로 볼 수 있다.이 갈등은 양측이 대화로 풀어갈 수밖에 없다.여기에 결정적으로 중요한 것이 정부의 입장이다. 어느 쪽 손을 들어주느냐에 따라 판세가 달라지기 때문이다. 지금까지 정부는 혁신보다는 생존권을 중시하는 쪽이었다.지난 2013년 차량 공유서비스인 우버(Uber)가 우리나라에 진출했을 때 강하게 반발하는 택시업계의 손을 들어줬고 결국 우버는 한국시장에서 철수했다.이것은 세계적으로 새로운 트렌드로 떠오르고 있는 공유경제에서 우리나라가 크게 뒤처지는 계기가 됐다.이번에는 정부가 우버 때의 전철을 밟지 않기를 바란다. 이 시각 주요뉴스 김현정의 뉴스쇼 정관용의 시사자키 에디터가 추천하는 꼭 알아야할 뉴스 많이본 뉴스 투데이 핫포토 이전 다음 오늘의 핫뉴스닫기 / 이전 다음 닫기 노컷뉴스 회사소개 사업 제휴 광고안내 콘텐츠 구매 제보 이용약관 개인정보 취급방침 편집규약 지역노컷 강원 경남 광주 대구 대전 부산 영동 울산 전남 전북 제주 청주 포항 서울시 양천구 목동서로 159-1 7층 (주)CBSi ☎02-2650-7000 | 사업자번호 : 117-81-28867 | 인터넷신문 등록번호 : 서울 아00030 | 등록일자 : 2005.08.30(노컷뉴스), 2007.11.05(노컷TV) 발행·편집인 : 이완복 | 청소년보호책임자 : 조태훈 | ISSN : 2636-0373 노컷뉴스의 모든 콘텐츠는 저작권법의 보호를 받은 바, 무단전재, 복사, 배포 등을 금합니다. Copyright © Since 2003 by CBSi, 노컷뉴스. All rights Reserved. 서울시 양천구 목동서로 159-1 7층 (주)CBSi ☎02-2650-0500 | 사업자번호 : 117-81-28867 | 노컷스포츠 | 인터넷신문 등록번호 : 서울 아04480 | 등록일자 : 2017.04.20 발행·편집인 : 이완복 | 청소년보호책임자 : 조태훈 노컷스포츠의 모든 콘텐츠는 저작권법의 보호를 받은 바, 무단전재, 복사, 배포 등을 금합니다. Copyright © Since 2017 by CBSi, 노컷스포츠. All rights Reserved. 서울시 양천구 목동서로 159-1 7층 (주)CBSi ☎02-2650-0500 | 사업자번호 : 117-81-28867 | 노컷연예 | 인터넷신문 등록번호 : 서울 아04479 | 등록일자 : 2017.04.20 발행·편집인 : 이완복 | 청소년보호책임자 : 조태훈 노컷연예의 모든 콘텐츠는 저작권법의 보호를 받은 바, 무단전재, 복사, 배포 등을 금합니다. Copyright © Since 2017 by CBSi, 노컷연예. All rights Reserved." 0.43584095416920365
"""지열 발전이 포항 지진 원인인 것처럼, 지열 냉·난방도 위험하다""" "삼성전자, 2주만에 외국인 순매수 9 감봉·휴직·급전·방어…대기업들, 코로나19 비상경영 돌입 10 개미들 주가 뛰자 팔자…순매도 1위는 삼성전자 가장 많이 본 뉴스더보기 사회 1 이재명, 재난기본소득 카드 빼들어…1인당 10만원씩 지급하는 게 얼마나 실효성 있냐고요?" 0.597505030428961
"""한국 국회의원 너무 많다""" "이렇게 볼 때 ‘현재 국회의원 수가 너무 많다’는 김 의원의 주장은 선뜻 납득하기 어렵습니다." 0.6515474653358195
"신용카드 공제 줄이면 세 부담이 기하급수적으로 늘어난다" "신용카드 소득공제는 공제율을 낮추거나 고소득자 공제를 줄이는 방향으로 제도 개편이 이뤄질 것으로 보인다." 0.7364792109743616
"""정부가 40만 불법체류자를 단속하지 않고 방치 중이다""" "Facebook이메일 또는 휴대폰비밀번호계정을 잊으셨나요?" 0.3467552012984688
"피의사실공표죄, 한국에만 있다?" "민주당은 특히 검찰의 피의사실 공표를 더이상 두고 볼 수 없는 상황이라고 주장하며, 고발도 적극 검토하겠다고 밝혔습니다." 0.6328398585319519
"""국회는 대통령이 발의한 개헌안의 가부를 헌법이 정한 기간 안에 의결하지 않고 투표 불성립으로 무산시켰다. 국회는 헌법을 위반했고 국민은 찬반을 선택할 기회조차 갖지 못하게 됐다""" "문 대통령은 국회는 대통령의 발의한 개헌안의 가부를 헌법이 정한 기간 안에 의결하지 않고 투표불성립으로 무산시켰다면서 국회는 헌법을 위반했고 국민은 찬반을 선택할 기회조차 갖지 못하게 됐다고 말했다." 0.9908894707344792
"안희정 사건, 김지은 '변호인단'은 정확하지 못한 지칭" "이날 안희정 성폭력사건 공대위는 안희정 전 충남도지사에 대해 3년 6개월의 실형선고와 법정구속 판결은 피해자의 진술신빙성을 뒷받침하는 직·간접적인 증거와 정황에 따른 합리적이고 객관적인 판단이라고 밝혔다." 0.5436231395706387
"""문재인 대통령, 일본 공항에서 환대 받지 못했다""" "7시, 8시 뉴스 앵커를 거쳐, 워싱턴 특파원을 지냈습니다." 0.3495864272117615
"""문재인 정부가 기밀을 공개한 사례 차고 넘친다""" "특히 그는 문재인 정부에서 기밀을 공개한 사례는 차고 넘친다, 통일부는 개성공단 중단 기밀을, 외교부는 한일 위안부 협상 기밀을 공개했다라며 입맛대로 (기밀을) 공개했던 자들이 반대로 치부가 드러나니 노발대발한다, 내가 하면 폭로 남이 하면 유출이냐라고 목소리를 높였다." 0.7977300540318402
"""(선거제도 개편 관련) 민주당 당론은 없다""" "TF는 20대 국회 전반기 개헌 논의 당시 민주당 의원 전원을 대상으로 실시한 선거제도 개편 관련 설문조사 결과를 당론 도출 과정에 반영할 계획이다." 0.6978318095207214
"성인지 예산 31조원은 여성가족부가 여성만을 위해 쓰는 예산이다" "최적의 환경을 위해 브라우저를 업데이트하세요." 0.4987664222717285
"""김영철은 천안함 폭침의 주범""이라는 자유한국당 김성태 원내대표의 주장은 사실인가" "김진태 의원은 개인 성명에서 김영철은 살인범이다." 0.6908992209053253
"""한국당은 선거제도 논의과정에서 배제된 적이 없다""" "분명히 말씀드리지만, 자유한국당은 선거제도 논의과정에서 배제된 적이 없습니다." 0.8674890398979187
"""신용카드 리볼빙 받으면 신용등급 떨어진다""" "중소,개인기업 정책자금대출상담 자동차 ,휴대폰 매매 중고차,신차 대출/매매 신차 할인 신용카드 신카박 알짜 정보방 신용등급 상승 팁 공유하기 금융 관련 구인/구직 일자리 게시판 카드신청 & 사용후기 카드 알뜰 사용 노하우~ 신용+체크 하이브리드 카드 카드 톡톡 & 피해신고 매일 금융 궁금토론 게시판 나도 카드 발급되나요?" 0.6249089081344847
"""한국의 노동3권은 세계 최고 수준이다""" "대통령 소속 경제사회노동위원회 | 회의체 활동 | 의제별위원회 | 노사관계 제도·관행 개선위원회 | 상세 지역발전위원회 다국어 사이트 선택 KOR ENG 통합검색 키워드 검색 닫기 주메뉴 목록 입니다." 0.4484634541703312
"""인천시장 후보 중 진짜 한국GM차 가진 사람은 나""" "2018 지방선거 VOD | KBSNEWS 메뉴 바로가기 본문 바로가기 푸터 바로가기 KBS 드라마 예능 시사교양 라디오 Sports 로그인 마이페이지 검색 창 열기 뉴스 검색 검색어 입력 검색 버튼 검색창 숨기기 KBS NEWS 분야별 전체 정치 경제 사회 문화 IT·과학 국제 생활·건강 스포츠 연예 날씨 포토뉴스 속보·특보 메뉴 닫기 시사·다큐 라디오 김경래의 최강시사 오태훈의 시사본부 박광식의 건강 365 라이브 비대위 시사 시사기획 창 일요진단 라이브 재난방송센터 남북의 창 특파원 보고 세계는 지금 인사이드 경인 저널리즘 토크쇼 J 정치합시다 메뉴 닫기 TV 뉴스 1TV 뉴스 06:00 뉴스광장 1부 12:00 뉴스 12 17:00 뉴스 5 07:00 뉴스광장 2부 14:00 뉴스2 19:00 뉴스 7 09:30 930뉴스 16:00 사사건건 21:00 뉴스 9 2TV 뉴스 08:00 아침뉴스타임 18:00 경제타임 10:40 지구촌뉴스 20:30 글로벌24 15:00 뉴스타임 메뉴 닫기 뉴스코너 취재 K 전체 데이터룸 취재후 탐사K 팩트체크 정보 K 전체 애피소드 건강365 속고살지마 똑기자꿀정보 전전궁금 글로벌 K 전체 글로벌 돋보기 특파원리포트 기타 사건후 여심야심 케이야 크랩 News Today(영어뉴스) 메뉴 닫기 지역뉴스 뉴스9 취재K 정보K 글로벌K 스포츠 크랩 #힘내라 대한민국! 날씨 미세먼지 재난 제보 ON AIR 본문영역 선택! 대한민국 우리의 미래 선거뉴스 출구조사 당선현황 선거방송 여론조사 지선아!" 0.3342300122459916
"""야당이 반대하면 공수처장 추천이 불가능하다""" "이 원내대표는 이어 야당이 반대하면 공수처장을 추천조차 할 수 없다며 추천위원 4/5의 동의가 있어야 하는데 7명 중 2명은 야당 몫이라고 강조하기도 했다." 0.818010151386261
"“박정희 또는 최순실 재산이 300~400조라고 말한 적 없다”" 안민석입니다., 0.3624478876590729
"""한국에 경찰도 못들어가는 무슬림 1만명 집단촌 있다""" "동영상 대기열목록동영상 대기열목록 전체 삭제연결 해제 다음 동영상 시작하는 중중지 로드 중... 동영상 대기열 목록 전체 __total__개 중 __count__개 YouTube Premium 로드 중... 광⁠고 없⁠는 YouTube⁠를 즐⁠겨⁠보⁠세⁠요 진행 중... 나중에 1⁠개⁠월 무⁠료⁠체⁠험 원인 알아보기닫기 #사랑제일교회 #공지 전광훈 목사 설교 ❛생각의 3대 통로(6)❜ 청교도TV- 로드 중... 청교도TV-을(를) 구독 취소할까요?" 0.3489302098751068
"""에버랜드 땅값은 2015년 제일모직-삼성물산의 합병과 무관하다""" "첫째, SBS는 1994년 여러 개의 표준지 중 공시지가가 높았던 9만8천원짜리 표준지와 1995년 3만6천원으로 변경된 특정 표준지만을 비교해 마치 전체 토지 가치 및 회사가치가 하락하여 에버랜드 전환사채를 싸게 발행하고 싶었던 삼성의 이해관계와 맞아 떨어진 것처럼 보도했습니다." 0.43473341728812953
"""87년도 이후 선거법을 일방 처리한 사례는 없다""" "패스트트랙에 올린 것이 의결한 것은 아니므로 지금부터 협상을 해보면 된다고 반박했다." 0.7441941499710083
"""미세먼지 중 북한에서 내려온 비율은 13%""" "북한 영향은 겨울철(12월, 1월)이 가장 높고, 주요 물질은 유기탄소(OC)라고 쓰여있다." 0.5960144996643066
"""페스트는 공기로도 전염된다""" "2 폐렴에 숨진 17세 CT 공개···빠른속도로 폐가 하얗게 변했다" 0.45087966322898865
"""대통령 개헌안 발의는 헌법개정이 입법부 소관이라는 3권분립 위배""" "또 “마치 군사작전을 하듯이 ‘돌격 앞으로’하면서 국회 개헌안을 던진 것은 헌법의 개정과 법률의 개선 및 제정은 명백히 입법부의 소관이라는 3권 분립의 원칙에도 위배된다”고 지적했다." 0.6699349284172058
"""안철수 국민의당 후보 딸은 원정출산에 이중국적이다"" 는 주장" "●안 후보 딸, 의혹의 출발점은 1998~2002년 행적 안철수 후보의 딸, 안설희 씨에 대한 의혹의 출발점은 2012년입니다." 0.7208163395666911
"“비핵화가 남북 정상 의제 된 적 없다.”" "그러나 지금은 비핵화 의제가 매우 중요한 중심 의제가 돼 있다." 0.7025365233421326
"4월 11일 임시공휴일로 지정되어도 민간 기업은 안 쉰다" "정부가 4월 11일을 임시공휴일로 지정하는 방안을 검토하는 것은 3·1운동과 임시정부 수립 100주년을 맞는 올해 대한민국의 뿌리는 상하이 임시정부에 있다는 의미를 되새기기 위한 의도로 풀이되는데요." 0.585767076457972
"""세계 최초로 돈스코이호를 발견하고 입증한 유일한 권리자""" "최 대표는 현장 탐사원의 보고와 사료, 그동안 많은 업체가 돈스코이호 발견을 위해 자본을 투입한 것을 고려할 때 얼마의 경제적 가치가 있는지 정확하게 말할 수 있지만, 이만한 사업이 없다고 생각했다고 말했다." 0.5816060297328224
"케이뱅크 인가 과정에 특혜가 있었나?" "케이뱅크 인가과정, 불법성 있다.." 0.6170165538787842
"법원이 테러조직 조직원을 난민으로 인정했다?" "이집트 정부는 무슬림형제단을 테러조직으로 분류하고 있다." 0.7411677241325378
"""김홍신 前 의원 헌재 심판은 오신환 의원 건과 똑같은 케이스""" "◇ 김호성: 원래 바른미래당 오신환 의원이 <여의도중계석> 고정멤버인데요." 0.7003176808357239
"""대통령 긴급명령권은 중대한 교전상태에서 긴급한 조치가 필요할 때를 요건으로 한다""" "강 대변인은 긴급 명령은 중대한 교전상태에서 긴급한 조치가 필요하고 국회의 집회가 불가능할 때를 요건으로 하는데, 지금은 교전상태라는 요건에 해당 되지 않고 국회가 열려 있기 때문에 대통령 긴급 명령권은 발동할 수 있는 조치가 아니라고 설명했습니다." 0.8997319195434591
"""중국의 펫코크가 미세먼지의 주범""" "■ 실전투자사례 감정평가사례정리 법령/기본계획/지구단위 부동산관련사이트 자료실 4차산업혁명과 프롭테.. 프롭테크 이야기 도시재생 뉴딜사업 도시재생 뉴딜총괄 가로주택정비사업 자율주택정비사업 리모델링 지역주택조합 지역주택조합 정상화 법인 부동산투자 법인 부동산투자 부동산스터디 유료교.. ☞부동산스터디강의실 ☞온라인강의소개 강의 후기 수강생 질문게시판 경매·공매 심화학습 경매 게시판 경공매-이물건어때요 부동산스터디협력업체 협력업체 게시판 건축/개발 길라잡이 건축인허가(설계도면) 매물의뢰/분양홍보 ♨부동산 매매/임대(회원직거래) ♨부동산 매물찾아요" 0.17432703902146932
"""바른미래당을 탈당한 이학재 의원의 정보위원장직 반납하는 것이 도리다""" "민생당 본문바로가기 search  민생정당 공동대표 인사말 당헌·당규 정강·정책 윤리규범 로고 사람들 시도당 찾아오시는 길 소식 공지사항 논평·브리핑 보도·발언자료 주요일정 사진·영상 카드뉴스 홍보 자료실 소통 자유게시판 입당·후원 당원가입 당비납부 모바일 주메뉴  민생정당 공동대표 인사말 당헌·당규 정강·정책 윤리규범 로고 사람들 시도당 찾아오시는 길 소식 공지사항 논평·브리핑 보도·발언자료 주요일정 사진·영상 카드뉴스 홍보 자료실 소통 자유게시판 입당·후원 당원가입 당비납부 당원가입 당비납부 후원회 논평·브리핑 보도자료 발언자료 [논평] 김정현 대변인, 아베총리 도쿄올림픽 1년 연기 제안에 대해 N [브리핑] 제15차 최고위원회의 결과브리핑(2020.03.24) N [논평] 손동호 대변인, 경제 대책, 속도감 있게 집행하라 N [브리핑] 제14차 최고위원회의 결과브리핑(2020.03.23)  [보도자료] 김정화 민생당 공동대표, 사실관계를 바로 잡습니다" 0.6045024912449553
